83,M-NAGATINSKAYA, 55.683860, 37.622850,37463.9765200, 49, 1, 6, 0, 12632256,Метро Нагатинская, 0, 0, 0, 479, 7, 0,17,0,10.0,2,,,
84,M-NAGORNAYA, 55.672830, 37.610190,37463.9765200, 49, 1, 6, 0, 12632256,Метро Нагорная, 0, 0, 0, 538, 7, 0,17,0,10.0,2,,,
85,M-NAHIMOVSKIJ PROSPEKT, 55.663760, 37.607670,37463.9765200, 49, 1, 6, 0, 12632256,Метро Нахимовский проспект, 0, 0, 0, 561, 7, 0,17,0,10.0,2,,,
89,M-NOVCHEREMUSHKI, 55.668920, 37.554170,37463.9765300, 49, 1, 6, 0, 12632256,Метро Новые черемушки, 0, 0, 0, 663, 7, 0,17,0,10.0,2,,,
86,M-NOVOGIREEVO, 55.751110, 37.815640,37463.9765200, 49, 1, 6, 0, 12632256,Метро Новогиреево, 0, 0, 0, 531, 7, 0,17,0,10.0,2,,,
235,M-NOVOKOSINO, 55.740539, 37.856347,38372.5148108, 38, 1, 6, 0, 13158342,Метро Новокосино (стр.), 0, 0, 0, 512, 7, 0,17,0,10.0,2,,,
87,M-NOVOKUZNETSKAYA, 55.742120, 37.629010,37463.9765200, 49, 1, 6, 0, 12632256,Метро Новокузнецкая, 0, 0, 0, 420, 7, 0,17,0,10.0,2,,,
88,M-NOVOSLOBODSKAYA, 55.779210, 37.600900,37463.9765300, 49, 1, 6, 0, 12632256,Метро Новослободская, 0, 0, 0, 531, 7, 0,17,0,10.0,2,,,
90,M-OHOTNYJ RIAD, 55.757030, 37.616140,37463.9765300, 49, 1, 6, 0, 12632256,Метро Охотный ряд, 3, 0, 0, 499, 7, 0,17,0,10.0,2,,,
309,M-OKT-POLE, 55.793615, 37.493496,38376.3856964, 49, 1, 6, 0, 12632256,Метро Октябрьское поле, 0, 0, 0, 509, 7, 0,17,0,10.0,2,,,
218,M-OKTYABRSKAYA, 55.729000, 37.611390,37463.9765300, 49, 1, 6, 0, 12632256,Метро Октябрьская, 0, 0, 0, 463, 7, 0,17,0,10.0,2,,,
93,M-OREHOVO, 55.612140, 37.695840,37463.9765300, 49, 1, 6, 0, 12632256,Метро Орехово, 0, 0, 0, 568, 7, 0,17,0,10.0,2,,,
94,M-OTRADNOE, 55.864170, 37.604880,37463.9765300, 49, 1, 6, 0, 12632256,Метро Отрадное, 0, 0, 0, 472, 7, 0,17,0,10.0,2,,,
95,M-PARKKULTURY, 55.735120, 37.593280,37463.9765300, 49, 1, 6, 0, 12632256,Метро Парк культуры, 0, 0, 0, 423, 7, 0,17,0,10.0,2,,,
35,M-PARKPOBEDY, 55.736559, 37.512591,38372.4495998, 38, 1, 6, 0, 13158342,Метро Парк Победы (стр.), 0, 0, 0, 515, 7, 0,17,0,10.0,2,,,
96,M-PARTIZANSKAYA, 55.789620, 37.747900,38809.9931814, 49, 1, 6, 0, 12632256,Метро Партизанская, 0, 0, 0, 482, 7, 0,17,0,10.0,2,,,
222,M-PAVELETSKAYA, 55.731300, 37.636120,37463.9765300, 49, 1, 6, 0, 12632256,Метро Павелецкая, 0, 0, 0, 417, 7, 0,17,0,10.0,2,,,
98,M-PECHATNIKI, 55.692520, 37.729500,37463.9765300, 49, 1, 6, 0, 12632256,Метро Печатники, 0, 0, 0, 404, 7, 0,17,0,10.0,2,,,
99,M-PEROVO, 55.751090, 37.788540,37463.9765400, 49, 1, 6, 0, 12632256,Метро Перово, 0, 0, 0, 502, 7, 0,17,0,10.0,2,,,
225,M-PERVOMAYSKAYA, 55.793420, 37.799790,37463.9765400, 49, 1, 6, 0, 12632256,Метро Первомайская, 0, 0, 0, 522, 7, 0,17,0,10.0,2,,,
101,M-PETROVSKO-RAZUMOVSKAYA, 55.837120, 37.573490,37463.9765400, 49, 1, 6, 0, 12632256,Метро Петровско-Разумовская, 0, 0, 0, 528, 7, 0,17,0,10.0,2,,,
102,M-PIONERSKAYA, 55.735830, 37.467310,37463.9765400, 49, 1, 6, 0, 12632256,Метро Пионерская, 0, 0, 0, 476, 7, 0,17,0,10.0,2,,,
103,M-PLANERNAYA, 55.859310, 37.436870,37463.9765400, 49, 1, 6, 0, 12632256,Метро Планерная, 0, 0, 0, 558, 7, 0,17,0,10.0,2,,,
104,M-PLILICHA, 55.745663, 37.681123,38814.9948541, 49, 1, 6, 0, 12632256,Метро Площадь Ильича, 1, 0, 0, 463, 7, 0,17,0,10.0,2,,,
107,M-PODBEL-N, 55.815030, 37.732090,38496.7577675, 49, 1, 6, 0, 12632256,Метро Улица Подбельского, 0, 0, 0, 479, 7, 0,17,0,10.0,2,,,
108,M-PODBEL-S, 55.813360, 37.735240,38496.7577686, 49, 1, 6, 0, 12632256,Метро Улица Подбельского, 1, 0, 0, 476, 7, 0,17,0,10.0,2,,,
109,M-POLEZHAEVSKAYA, 55.776910, 37.516920,37463.9765400, 49, 1, 6, 0, 12632256,Метро Полежаевская, 0, 0, 0, 467, 7, 0,17,0,10.0,2,,,
111,M-POLYANKA, 55.736540, 37.618560,37463.9765500, 49, 1, 6, 0, 12632256,Метро Полянка, 0, 0, 0, 443, 7, 0,17,0,10.0,2,,,
112,M-PRAZHSKAYA, 55.613540, 37.604990,37463.9765500, 49, 1, 6, 0, 12632256,Метро Пражская, 0, 0, 0, 598, 7, 0,17,0,10.0,2,,,
234,M-PREOBRAJENSKAYA PLOSHAD, 55.796550, 37.715910,37463.9765500, 49, 1, 6, 0, 12632256,Метро Преображенская площадь, 0, 0, 0, 466, 7, 0,17,0,10.0,2,,,
115,M-PROFSOUZNAYA, 55.678220, 37.563810,37463.9765500, 49, 1, 6, 0, 12632256,Метро Профсоюзная, 0, 0, 0, 581, 7, 0,17,0,10.0,2,,,
116,M-PROLETARSKAYA, 55.731710, 37.667260,37463.9765500, 49, 1, 6, 0, 12632256,Метро Пролетарская, 1, 0, 0, 430, 7, 0,17,0,10.0,2,,,
314,M-PRONSKAYA, 55.698344, 37.850869,38377.4515368, 38, 1, 6, 0, 13158342,Метро Пронская (стр.), 0, 0, 0, 456, 7, 0,17,0,10.0,2,,,
119,M-PUSHKINSKAYA, 55.765650, 37.604170,37463.9765500, 49, 1, 6, 0, 12632256,Метро Пушкинская, 0, 0, 0, 554, 7, 0,17,0,10.0,2,,,
120,M-RECHNOJ VOKZAL, 55.853780, 37.476790,37463.9765500, 49, 1, 6, 0, 12632256,Метро Речной вокзал, 0, 0, 0, 564, 7, 0,17,0,10.0,2,,,
105,M-REVPLOSHAD, 55.756460, 37.623210,37463.9765400, 49, 1, 6, 0, 12632256,Метро Площадь Революции, 0, 0, 0, 499, 7, 0,17,0,10.0,2,,,
121,M-RIJSKAYA, 55.792220, 37.635570,37463.9765500, 49, 1, 6, 0, 12632256,Метро Рижская, 0, 0, 0, 515, 7, 0,17,0,10.0,2,,,
240,M-RIMSKAYA, 55.746487, 37.682631,38372.5161460, 49, 1, 6, 0, 12632256,Метро Римская, 0, 0, 0, 453, 7, 0,17,0,10.0,2,,,
123,M-RYAZANSKIJ PROSPEKT, 55.717530, 37.794250,37463.9765600, 49, 1, 6, 0, 12632256,Метро Рязанский проспект, 0, 0, 0, 495, 7, 0,17,0,10.0,2,,,
124,M-SAVELOVSKAYA, 55.794210, 37.586660,37463.9765600, 49, 1, 6, 0, 12632256,Метро Cавеловская, 0, 0, 0, 538, 7, 0,17,0,10.0,2,,,
243,M-SCHELKOVSKAYA, 55.809550, 37.798840,37463.9765600, 49, 1, 6, 0, 12632256,Метро Щелковская, 0, 0, 0, 548, 7, 0,17,0,10.0,2,,,
125,M-SCHUKINSKAYA, 55.807960, 37.466290,37463.9765600, 49, 1, 6, 0, 12632256,Метро Щукинская, 0, 0, 0, 531, 7, 0,17,0,10.0,2,,,
245,M-SEMENOVSKAYA, 55.782790, 37.718440,37463.9765600, 49, 1, 6, 0, 12632256,Метро Cеменовская, 0, 0, 0, 453, 7, 0,17,0,10.0,2,,,
127,M-SERPUHOVSKAYA, 55.726580, 37.624620,37463.9765600, 49, 1, 6, 0, 12632256,Метро Cерпуховская, 0, 0, 0, 446, 7, 0,17,0,10.0,2,,,
128,M-SEVASTOPOLSKAYA, 55.651210, 37.599390,37463.9765600, 49, 1, 6, 0, 12632256,Метро Cевастопольская, 0, 0, 0, 640, 7, 0,17,0,10.0,2,,,
129,M-SHABOLOVSKAYA, 55.718860, 37.607970,37463.9765600, 49, 1, 6, 0, 12632256,Метро Шаболовская, 0, 0, 0, 456, 7, 0,17,0,10.0,2,,,
132,M-SHODNENSKAYA, 55.849370, 37.439510,37463.9765600, 49, 1, 6, 0, 12632256,Метро Cходненская, 0, 0, 0, 568, 7, 0,17,0,10.0,2,,,
242,M-SLAVIANSKIJ BULVAR, 55.729508, 37.468829,38372.5304980, 38, 1, 6, 0, 13158342,Метро Cлавянский бульвар (стр.), 0, 0, 0, 548, 7, 0,17,0,10.0,2,,,
